Title,Artist,ConstituentID,ArtistBio,Nationality,BeginDate,EndDate,Gender,Date,Medium,Dimensions,CreditLine,AccessionNumber,Classification,Department,DateAcquired,Cataloged,ObjectID,URL,ThumbnailURL,Circumference (cm),Depth (cm),Diameter (cm),Height (cm),Length (cm),Weight (kg),Width (cm),Seat Height (cm),Duration (sec.)
Chaise,"Charles Eames, Ray Eames","1671, 1672","(American, 1907–1978) (American, 1912–1988)",(American) (American),(1907) (1912),(1978) (1988),(Male) (Female),1968,"Aluminum, plasticized fabric, leather, and polyester foam padding",,Gift of the manufacturer,651.1973,Design,Architecture & Design,1973-05-08,N,2156,,,,,,,,,,,
"Beomaster 6000 Tuner, Amplifier, and Preamplifier",Jacob Jensen,2909,"(Danish, 1926–2015)",(Danish),(1926),(2015),(Male),1974,"Steel, aluminum, rosewood, and plastic",".a (tuner): 3 1/8 x 25 3/8 x 12 1/2"" (8 x 64.5 x  31.7 cm)
.b (remote): 1 1/8 x 4 x 6 7/16"" (2.9 x 10.2  x 16.3 cm)",Gift of the manufacturer,110.1976.a-b,Design,Architecture & Design,1976-03-22,Y,2157,http://www.moma.org/collection/works/2157,http://www.moma.org/media/W1siZiIsIjIyNzk3MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=1d4df6474c642193,,31.7,,8.0,,,64.4526,,
Slip Cover for a Computer,Ed Rossbach,5032,"(American, 1914–2002)",(American),(1914),(2002),(Male),1969,Heat-bonded plastic,"36 x 31 3/4"" (91.5 x 80.6 cm)",NEA Architecture and Design Fund and Purchase,110.1989,Design,Architecture & Design,1986-05-16,Y,2158,http://www.moma.org/collection/works/2158,,,,,91.5,,,80.6452,,
Coat Hook,William Lescaze,7425,"(American, born Switzerland. 1896–1969)",(American),(1896),(1969),(Male),Before 1946,Chrome-plated brass,"6 3/4 x 4 x 7/8"" (17.1 x 10.2 x 2.2 cm)",Gift of Frank Stanton,110.1996,Design,Architecture & Design,1996-04-09,Y,2159,http://www.moma.org/collection/works/2159,http://www.moma.org/media/W1siZiIsIjIxMDI5MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=7069d68b32d8d1f6,,2.2225,,17.1,,,10.2,,
Vase,Charles S. Todd,5891,"(American, 1885–1950)",(American),(1885),(1950),(Male),c. 1922,Glazed ceramic,"8 1/16 x 3 3/8"" (20.5 x 8.6 cm)",Phyllis B. Lambert Fund,111.1957,Design,Architecture & Design,1957-05-15,Y,2160,http://www.moma.org/collection/works/2160,http://www.moma.org/media/W1siZiIsIjIyNzk3MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=9025badd9d5b856e,,,8.572517145,20.5,,,,,
Beogram 6000 Turntable,Jacob Jensen,2909,"(Danish, 1926–2015)",(Danish),(1926),(2015),(Male),1974,"Steel, aluminum, and rosewood","3 3/4 x 19 x 14 1/2"" (9.5 x 48.3 x 36.8 cm)",Gift of the manufacturer,111.1976,Design,Architecture & Design,1976-03-22,Y,2161,http://www.moma.org/collection/works/2161,http://www.moma.org/media/W1siZiIsIjE5ODYiXSxbInAiLCJjb252ZXJ0IiwiLXJlc2l6ZSAzMDB4MzAwXHUwMDNlIl1d.jpg?sha=ceaa3fbf32157eb8,,36.8,,9.5,,,48.3,,
Raffia Lace Basket,Ed Rossbach,5032,"(American, 1914–2002)",(American),(1914),(2002),(Male),1973,Raffia,"11 1/2 x 13"" (29.2 x 33 cm)",NEA Architecture and Design Fund and Purchase,111.1989,Design,Architecture & Design,1986-05-16,Y,2162,http://www.moma.org/collection/works/2162,http://www.moma.org/media/W1siZiIsIjIxMDI5NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=79c756be20749e90,,,33.0201,29.2101,,,,,
Paraform,"Lohmann GmbH and Co., Neuwield, Germany",9677,"",(German),(0),(0),(),c. 1995,Polyester fiber,"Each: 12 1/2 x 10 5/8 x 1 7/8"" (31.7 x 27 x 4.8 cm)",Gift of the manufacturer,111.1996.1-27,Design,Architecture & Design,1996-04-09,Y,2163,http://www.moma.org/collection/works/2163,http://www.moma.org/media/W1siZiIsIjIxMDI5NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=496ebfd430797b18,,4.7625,,31.7,,,26.9876,,
Vase,John D. Wareham,6244,"(American, 1871–1954)",(American),(1871),(1954),(Male),1901,Glazed pottery,"7 5/8 x 4 5/8"" (19.3 x 11.7 cm)",Phyllis B. Lambert Fund,112.1957,Design,Architecture & Design,1957-05-15,Y,2164,http://www.moma.org/collection/works/2164,http://www.moma.org/media/W1siZiIsIjE5OTUiXSxbInAiLCJjb252ZXJ0IiwiLXJlc2l6ZSAzMDB4MzAwXHUwMDNlIl1d.jpg?sha=302077dd0c68472b,,,11.7,19.3,,,,,
Side Chair,Richard Riemerschmid,4918,"(German, 1868–1957)",(German),(1868),(1957),(Male),c. 1898-99,Oak with leather upholstery,"30 3/4 x 19 1/4 x 18 3/4"" (78.1 x 48.9 x 47.6 cm)","Gift of Liberty & Co., Ltd.",112.1960,Design,Architecture & Design,1960-05-02,Y,2165,http://www.moma.org/collection/works/2165,http://www.moma.org/media/W1siZiIsIjIyNzk3OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=375c39ebf4350983,,47.6251,,78.1,,,48.8951,,
Maralunga Armchair,Vico Magistretti,3688,"(Italian, 1920–2006)",(Italian),(1920),(2006),(Male),1973,"Steel armature, polyurethane foam, fiberfill, and wool upholstery","30 x 42 x 36"" (76.2 x 106.7 x 91.4 cm), seat h. 17"" (43.2 cm)",Gift of the manufacturer,112.1976,Design,Architecture & Design,1976-03-22,Y,2166,http://www.moma.org/collection/works/2166,http://www.moma.org/media/W1siZiIsIjIyNzk4MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=47440ab1b7d11cab,,91.4,,76.2,,,106.7,,
Paper Work,Ed Rossbach,5032,"(American, 1914–2002)",(American),(1914),(2002),(Male),1974,Newspaper and paint,"15 1/2 x 2"" (39.4 x 5.1 cm)",Gift of the artist,112.1989,Design,Architecture & Design,1986-05-16,Y,2167,http://www.moma.org/collection/works/2167,http://www.moma.org/media/W1siZiIsIjIxMDMwMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=5b78fd08ddd1e53a,,,,39.4,,,5.08,,
ThinkPad 701 Portable Computer,"Sam Lucente, John Karidis, Robert P. Tennant, Richard Sapper, IBM Corporation","6612, 41621, 26557, 5162, 7636","(American, born 1958) (American, 1958–2012) (American, born 1948) (German, 1932–2015) (American, founded 1911)",(American) (American) (American) (German) (American),(1958) (1958) (1948) (1932) (1911),(0) (2012) (0) (2015) (0),(Male) (Male) () (Male) (),1995,Plastic casing,"closed: 1 3/4 x 9 11/16 x 7 7/8"" (4.5 x 24.6 x 20 cm)
opened: 9 1/8 x 11 1/2 x 7 7/8"" (23.2 x 29.2 x 20 cm)",Gift of the manufacturer,112.1996,Design,Architecture & Design,1996-04-09,Y,2168,http://www.moma.org/collection/works/2168,http://www.moma.org/media/W1siZiIsIjIyNzk4MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=146d7a5bf035ab0b,,20.0,,4.5,,,24.6,,
Tray,James Prestini,4729,"(American, born Italy. 1908–1993)",(American),(1908),(1993),(Male),c. 1939,Sycamore wood,"diam. 14 3/4"" (37.5 cm)",Gift of Dorothy Liebes,113.1957,Design,Architecture & Design,1957-05-15,Y,2169,http://www.moma.org/collection/works/2169,http://www.moma.org/media/W1siZiIsIjIwMTAiXSxbInAiLCJjb252ZXJ0IiwiLXJlc2l6ZSAzMDB4MzAwXHUwMDNlIl1d.jpg?sha=e1dfebfe8957e7de,,,37.5,,,,,,
Table Lamp,"Louis Majorelle, Daum Frères, Nancy, France","3701, 9682","(French, 1859–1926) (French, established 1875)",(French) (French),(1859) (1875),(1926) (0),(Male) (),c. 1900,Gilt and patinated bronze and acid-etched glass,"27 1/4 x 11 1/2 x 11 1/2"" (69.2 x 29.2 x 29.2 cm)",Joseph H. Heil Bequest (by exchange),113.1976.a-b,Design,Architecture & Design,1976-03-22,Y,2170,http://www.moma.org/collection/works/2170,http://www.moma.org/media/W1siZiIsIjIxMDMwNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=d9e34092cd6c61c3,,,,,,,,,
Gourd Basket,Ed Rossbach,5032,"(American, 1914–2002)",(American),(1914),(2002),(Male),1986,Tennessee aromatic red cedar and staples,"16 x 7"" (40.6 x 17.8 cm)",NEA Architecture and Design Fund and Purchase,113.1989,Design,Architecture & Design,1986-05-16,Y,2171,http://www.moma.org/collection/works/2171,http://www.moma.org/media/W1siZiIsIjIyNzk5MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=cc9142d4289fbe06,,,17.78,40.6401,,,,,
E-Type Roadster,"Sir William Lyons, Malcolm Sayer, William M. Heynes","7515, 7516, 8713","(British, 1901–1985) (British, 1916–1970) (British, 1903–1989)",(British) (British) (British),(1901) (1916) (1903),(1985) (1970) (1989),(Male) (Male) (Male),designed 1961 (this example 1963),Steel unibody construction with fabric top,"48 x 66 x 176"" (121.9 x 167.6 x 447 cm)",Gift of Jaguar Cars,113.1996,Design,Architecture & Design,1996-04-09,Y,2172,http://www.moma.org/collection/works/2172,http://www.moma.org/media/W1siZiIsIjM3NTA5MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=bf3a23a6fbb88dff,,447.0409,,121.9202,,,167.6403,,
Platter (no. 206),James Prestini,4729,"(American, born Italy. 1908–1993)",(American),(1908),(1993),(Male),c. 1945,Macassar ebony,"1 3/16 x 7 1/4"" (3 x 18.4 cm)",Gift of Dorothy Liebes,114.1957,Design,Architecture & Design,1957-05-15,Y,2173,http://www.moma.org/collection/works/2173,http://www.moma.org/media/W1siZiIsIjIyNzk5NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a6b3d821c9e74070,,,18.4,3.0,,,,,
Sintrax Coffee Machine,"Gerhard Marcks, Wilhelm Wagenfeld","3756, 6208","(German, 1889–1981) (German, 1900–1990)",(German) (German),(1889) (1900),(1981) (1990),(Male) (Male),c. 1925,"Heat resistant glass, wood, rubber, and metal","assembled: 11 3/4"" (29.8 cm)
.a: 3 1/2 x 5 1/2"" (8.9 x 14 cm)
.b: 11 x 5 1/4"" (28 x 13.3 cm)
.c: 1 x 5 1/2"" (2.5 x 14 cm)",Philip Johnson Fund,114.1976.a-c,Design,Architecture & Design,1976-03-22,Y,2174,http://www.moma.org/collection/works/2174,http://www.moma.org/media/W1siZiIsIjIxMDMxMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=f87d3400f7f5e950,,,,29.8451,,,,,
Happening Platter,Asao Sakamoto,5118,"(Japanese, born 1950)",(Japanese),(1950),(0),(Male),1987,Lacquered paper,"Each: h. 1 7/8"" (4.8 cm), diam. 16"" (40.6 cm)",Gift of the manufacturer,114.1989.1-5,Design,Architecture & Design,1989-05-16,N,2175,,,,,40.6,4.8,,,,,
Scarf,Eiji Miyamoto,7507,"(Japanese, born 1948)",(Japanese),(1948),(0),(Male),1991,Silk,"77 x 33 1/2"" (195.6 x 85.1 cm)",Gift of the designer,114.1996,Design,Architecture & Design,1996-04-09,Y,2176,http://www.moma.org/collection/works/2176,http://www.moma.org/media/W1siZiIsIjIwMzkiXSxbInAiLCJjb252ZXJ0IiwiLXJlc2l6ZSAzMDB4MzAwXHUwMDNlIl1d.jpg?sha=1d376a813e0ff78e,,,,,195.5804,,85.0902,,
Spatula,"Karlsson & Nilsson, Sweden",9693,"",(Swedish),(0),(0),(),c. 1946,Stainless steel with wood handle,"11 1/4 x 2"" (28.6 x 5.1 cm)",Purchase,115.1948,Design,Architecture & Design,1948-03-17,Y,2177,http://www.moma.org/collection/works/2177,http://www.moma.org/media/W1siZiIsIjIxMDMxMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=f2183af263bf6ebb,,,,,28.6,,5.1,,
Dish (no. 268),James Prestini,4729,"(American, born Italy. 1908–1993)",(American),(1908),(1993),(Male),c. 1945,Siamese teak,"1 x 6 7/8"" (2.5 x 17.5 cm)",Gift of Dorothy Liebes,115.1957,Design,Architecture & Design,1957-05-15,Y,2178,http://www.moma.org/collection/works/2178,http://www.moma.org/media/W1siZiIsIjIyNzk5NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=bb4ec59974472efb,,,17.5,2.5,,,,,
Expandable Containers,William N. Touzani,5911,"(Moroccan, born 1954)",(Moroccan),(1954),(0),(Male),1987,Polyethylene,Dimensions vary.,Gift of the manufacturer,115.1989.1-9,Design,Architecture & Design,1986-05-16,N,2180,,,,0.0,,0.0,,,0.0,,
Tumbler,Harry J. Powell,7513,"(British, 1855–1922)",(British),(1855),(1922),(Male),1880-1914,Glass,"4 3/8 x 2 3/4"" (11.1 x 7 cm)",Mrs. Armand P. Bartos Purchase Fund,115.1996,Design,Architecture & Design,1996-04-09,Y,2181,http://www.moma.org/collection/works/2181,http://www.moma.org/media/W1siZiIsIjIxMDMxNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=0b95bed8393e3d7a,,,7.0,11.1125,,,,,
Adjustable Garden Rake,Vernon P. Steele,5617,(American),(American),(0),(0),(Male),1945,Aluminum with painted wood,"Dimensions range from a minimum l. 50 x w. 9 3/4"" (l. 127 x w. 24.8 cm) to a max. of l. 64 3/8 x w. 22 3/4"" (l. 163.5 x w. 57.8 cm)",Purchase,116.1948,Design,Architecture & Design,1948-03-17,Y,2182,http://www.moma.org/collection/works/2182,http://www.moma.org/media/W1siZiIsIjIyODAwMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=6a81f95ddca27f29,,,,,127.0,,24.765,,
Bowl (no. 265),James Prestini,4729,"(American, born Italy. 1908–1993)",(American),(1908),(1993),(Male),c. 1945,Mottled Honduras mahogany,"1 x 5 3/4"" (2.5 x 14.6 cm)",Gift of Dorothy Liebes,116.1957,Design,Architecture & Design,1957-05-15,Y,2183,http://www.moma.org/collection/works/2183,http://www.moma.org/media/W1siZiIsIjMwMTYzMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=4232a33c08cce1b7,,,14.6,2.5,,,,,
Electronic Stopwatch (model 520),Richard Sapper,5162,"(German, 1932–2015)",(German),(1932),(2015),(Male),1974,Plastic casing,"4 1/4 x 2 1/4 x 3/4"" (10.8 x 5.7 x 1.9 cm)",Gift of the manufacturer,116.1976,Design,Architecture & Design,1976-03-22,Y,2184,http://www.moma.org/collection/works/2184,http://www.moma.org/media/W1siZiIsIjIyODAwMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=1080e6b1be89253a,,1.905,,10.795,,,5.715,,
Bullet-Resistant Mask,Stephen Armellino,6958,"(American, born 1955)",(American),(1955),(0),(Male),1983,Kevlar and polyester resin,"11 x 6 3/4 x 3 3/4"" (28 x 17.1 x 9.5 cm)",Gift of the manufacturer,116.1992,Design,Architecture & Design,1992-01-15,Y,2185,http://www.moma.org/collection/works/2185,http://www.moma.org/media/W1siZiIsIjU5NzM0Il0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=324e97ca30f057df,,9.5,,28.0,,,17.1,,
Wine Glass,Harry J. Powell,7513,"(British, 1855–1922)",(British),(1855),(1922),(Male),1880-1914,Glass,"4 7/8 x 2 3/4"" (12.4 x 7 cm)",Mrs. Armand P. Bartos Purchase Fund,116.1996,Design,Architecture & Design,1996-04-09,Y,2186,http://www.moma.org/collection/works/2186,http://www.moma.org/media/W1siZiIsIjIxMDMyMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=da8f97bd72adb908,,,7.0,12.4,,,,,
Bowl (No. 327),James Prestini,4729,"(American, born Italy. 1908–1993)",(American),(1908),(1993),(Male),c. 1945,Austrian beechwood,"1 3/4 x 6 7/8"" (4.4 x 17.5 cm)",Gift of Dorothy Liebes,117.1957,Design,Architecture & Design,1957-05-15,Y,2188,http://www.moma.org/collection/works/2188,http://www.moma.org/media/W1siZiIsIjIwNzciXSxbInAiLCJjb252ZXJ0IiwiLXJlc2l6ZSAzMDB4MzAwXHUwMDNlIl1d.jpg?sha=41e3bdbfdbc1cde3,,,17.5,4.4,,,,,
Ariette Wall or Ceiling Lamp,"Afra Scarpa, Tobia Scarpa","5196, 5198","(Italian, born 1937) (Italian, born 1935)",(Italian) (Italian),(1937) (1935),(0) (0),(Female) (Male),1973,Polyethylene fabric and plastic rods,"51 x 51"" (129.5 x 129.5 cm)",Gift of the manufacturer,117.1976,Design,Architecture & Design,1976-03-22,Y,2189,http://www.moma.org/collection/works/2189,,,,,129.5403,,,129.5403,,
Electric Kettle,Peter Behrens,438,"(German, 1868–1940)",(German),(1868),(1940),(Male),1909,Nickel-plated brass and rattan,"9 x 8 3/4 x 6 1/4"" (22.9 x 22.2 x 15.9 cm)",Gift of Manfred Ludewig,117.1992.a-b,Design,Architecture & Design,1992-01-15,Y,2190,http://www.moma.org/collection/works/2190,http://www.moma.org/media/W1siZiIsIjI3ODc2NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=e29943878ca93f32,,15.875,,22.9,,,22.2,,
Woodnotes Textile,Ritva Puotila,7510,"(Finnish, born 1935)",(Finnish),(1935),(0),(Female),1987-91,Paper twine,".1: 59 x 36 1/2"" (149.9 x 92.7 cm)
.2: 59 1/4 x 36 1/2"" (150.5 x 92.7 cm)
.3: 58 1/2 x 36 1/4"" (148.6 x 92.1 cm)
.4: 57 x 36 1/4"" (144.8 x 92.1 cm)
.5: 59 1/2 x 36 1/2"" (151.1 x 92.7 cm)
.6: 18 1/4 x 14 1/4"" (46.4 x 36.2 cm)",Gift of the manufacturer,117.1996.1-6,Design,Architecture & Design,1996-04-09,Y,2191,http://www.moma.org/collection/works/2191,http://www.moma.org/media/W1siZiIsIjIyMzk2MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=fcbb4bfd16a2db35,,,,,149.8603,,92.7102,,
Multi-use Chair,Frederick Kiesler,3091,"(American, born Austria-Hungary. 1890–1965)",(American),(1890),(1965),(Male),1942,Oak and linoleum,"33 3/8 x 15 5/8 x 35"" (84.8 x 39.7 x 88.9 cm)","Edgar Kaufmann, Jr. Purchase Fund",118.1948,Design,Architecture & Design,1948-03-17,Y,2192,http://www.moma.org/collection/works/2192,http://www.moma.org/media/W1siZiIsIjIxMDMyNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=8793b8ce1eab503e,,88.9002,,84.7727,,,39.6876,,
Bowl (no. 329),James Prestini,4729,"(American, born Italy. 1908–1993)",(American),(1908),(1993),(Male),c. 1945,Cherry wood,"1 5/8 x 6 1/2"" (4.1 x 16.5 cm)",Gift of Dorothy Liebes,118.1957,Design,Architecture & Design,1957-05-15,Y,2193,http://www.moma.org/collection/works/2193,http://www.moma.org/media/W1siZiIsIjIxMzk5OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=ce54538f56a76524,,,16.51,4.1,,,,,
Vase,Louis Comfort Tiffany,5876,"(American, 1848–1933)",(American),(1848),(1933),(Male),c. 1898,Favrile glass,"12 x 2 5/8"" (30.5 x 6.7 cm)",Joseph H. Heil Fund,118.1976,Design,Architecture & Design,1976-03-22,Y,2194,http://www.moma.org/collection/works/2194,http://www.moma.org/media/W1siZiIsIjIyODAwNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=93de90798eca6eb0,,,6.7,30.5,,,,,
Bicycle Helmet,Les Broersma,6959,(American),(American),(0),(0),(Male),1985,Expanded polystyrene foam and thermoplastic,"6 1/2 x 13 1/2 x 8 3/4"" (16.5 x 34.3 x 22.2 cm)",Gift of the manufacturer,118.1992,Design,Architecture & Design,1992-01-15,Y,2195,http://www.moma.org/collection/works/2195,http://www.moma.org/media/W1siZiIsIjIyODAwOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=94777b32ae6c8f48,,22.2,,16.5,,,34.2901,,
Isowave Textile,"N.V. Schlegel S.A., Gistel, Belgium",9712,"",(Belgian),(0),(0),(),c. 1995,Nylon and copper,"236 1/2 x 40 1/2"" (600.7 x 102.9 cm)",Gift of the manufacturer,118.1996,Design,Architecture & Design,1996-04-09,Y,2196,http://www.moma.org/collection/works/2196,,,,,,600.7112,,102.9,,
Multi-use Rocker Prototype,Frederick Kiesler,3091,"(American, born Austria-Hungary. 1890–1965)",(American),(1890),(1965),(Male),1942,Oak and linoleum,"29 x 15 3/4 x 32 3/4"" (73.7 x 40 x 83.2 cm)","Edgar Kaufmann, Jr. Purchase Fund",119.1948,Design,Architecture & Design,1948-03-17,Y,2197,http://www.moma.org/collection/works/2197,http://www.moma.org/media/W1siZiIsIjE1MTU0OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=d5c9c9c8b0cff11f,,83.1852,,73.6601,,,40.0051,,
Bowl (no. 294),James Prestini,4729,"(American, born Italy. 1908–1993)",(American),(1908),(1993),(Male),c. 1945,Ash wood,"1 3/4 x 4 5/8"" (4.4 x 11.8 cm)",Gift of Dorothy Liebes,119.1957,Design,Architecture & Design,1957-05-15,Y,2198,http://www.moma.org/collection/works/2198,http://www.moma.org/media/W1siZiIsIjIxMDMyOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=3051dc761d52383d,,,11.8,4.4,,,,,
Pitcher,Kaj Franck,1968,"(Finnish, 1911–1989)",(Finnish),(1911),(1989),(Male),1954,Turn mold-blown glass,"h. 8 3/4"" (22.2 cm), diam. 3 7/8"" (9.9 cm)",Best Products Co. Fund,119.1992,Design,Architecture & Design,1992-01-15,Y,2200,http://www.moma.org/collection/works/2200,http://www.moma.org/media/W1siZiIsIjIyODAxMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=dcd09b47a5eda140,,,9.9,22.225,,,,,
Settee,Gustav Stickley,7077,"(American, 1858–1942)",(American),(1858),(1942),(Male),1905,Oak and rush,"49 x 48 x 24"" (124.5 x 121.9 x 61 cm)","Gift of Susan de Menil, Edgar Smith, Beth Cathers, and Nick Dembrosky",119.1996,Design,Architecture & Design,1996-04-09,Y,2201,http://www.moma.org/collection/works/2201,http://www.moma.org/media/W1siZiIsIjY3MzY1Il0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=13c444dc622da195,,61.0,,124.5,,,121.9202,,
Sculpture Stand,Frederick Kiesler,3091,"(American, born Austria-Hungary. 1890–1965)",(American),(1890),(1965),(Male),1942,"Wood, painted metal and rope",".a (wood shelf): 1 x 21 1/2 x 21 1/2"" (2.5 x 54.6 x 54.6 cm)
.b-.c (cones): 4 1/4 x 3"" (10.8 x 7.6 cm)
(each rope): 188"" (477.5 cm)","Edgar Kaufmann, Jr. Purchase Fund",120.1948.a-c,Design,Architecture & Design,1948-03-17,Y,2202,http://www.moma.org/collection/works/2202,,,54.6101,,2.54,,,54.6101,,
Bowl (no. 333),James Prestini,4729,"(American, born Italy. 1908–1993)",(American),(1908),(1993),(Male),c. 1945,Cuban mahogany,"1 3/4 x 5 1/4"" (4.4 x 13.3 cm)",Gift of Dorothy Liebes,120.1957,Design,Architecture & Design,1957-05-15,Y,2203,http://www.moma.org/collection/works/2203,http://www.moma.org/media/W1siZiIsIjIxMDMzMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a46d7d486d77012e,,,13.3,4.4,,,,,
Candlestick,Louis Comfort Tiffany,5876,"(American, 1848–1933)",(American),(1848),(1933),(Male),c. 1910,Bronze,"15 x 4 1/2"" (38.1 x 11.4 cm)",Joseph H. Heil Bequest,120.1976,Design,Architecture & Design,1976-03-22,Y,2204,http://www.moma.org/collection/works/2204,http://www.moma.org/media/W1siZiIsIjIxMjUiXSxbInAiLCJjb252ZXJ0IiwiLXJlc2l6ZSAzMDB4MzAwXHUwMDNlIl1d.jpg?sha=038e2cc305281596,,,11.43,38.1,,,,,
Tumblers,Kaj Franck,1968,"(Finnish, 1911–1989)",(Finnish),(1911),(1989),(Male),1954,Turn mold-blown glass,"Each: 3 1/4 x 3 1/8"" (8.3 x 8 cm)",Best Products Co. Fund,120.1992.1-6,Design,Architecture & Design,1992-01-15,Y,2205,http://www.moma.org/collection/works/2205,http://www.moma.org/media/W1siZiIsIjIyODAxMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=1a7989f5c95ae577,,,8.0,8.255,,,,,
Jelly Fish Fabric,Reiko Sudo,7045,"(Japanese, born 1953)",(Japanese),(1953),(0),(Female),c. 1994,Polyester,"251 x 34""  (637.5 x 86.4 cm)",Gift of the manufacturer,120.1996,Design,Architecture & Design,1996-04-09,Y,2206,http://www.moma.org/collection/works/2206,http://www.moma.org/media/W1siZiIsIjIxMDMzMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=d3cbd128b389707c,,,,,637.5,,86.4,,
Multi-use Chair,Frederick Kiesler,3091,"(American, born Austria-Hungary. 1890–1965)",(American),(1890),(1965),(Male),1942,Oak and linoleum,"33 3/8 x 15 5/8 x 35"" (84.8 x 39.7 x 88.9 cm)","Edgar Kaufmann, Jr. Purchase Fund",121.1948,Design,Architecture & Design,1948-03-17,Y,2207,http://www.moma.org/collection/works/2207,http://www.moma.org/media/W1siZiIsIjIxMDMyNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=8793b8ce1eab503e,,88.9002,,84.7727,,,39.6876,,
